ProductionMonth,ReportingFacilityID,FromToID,ProductID,Volume,IsInjector
2022-01,ABBT0119087,ABWI100062606603W400,WATER,11170.0,False
2022-01,ABBT0119087,ABWI100070106603W400,WATER,2299.9,False
2022-01,ABBT0119087,ABWI100070706602W400,WATER,3254.7,False
2022-01,ABBT0119087,ABWI100071306603W400,WATER,573.3,False
2022-01,ABBT0119087,ABWI100071806602W402,WATER,3110.0,False
2022-01,ABBT0119087,ABWI100072506603W400,WATER,960.4,False
2022-01,ABBT0119087,ABWI100082506603W400,WATER,6494.8,False
2022-01,ABBT0119087,ABWI100082606603W400,WATER,2486.5,False
2022-01,ABBT0119087,ABWI100090106603W400,WATER,1455.4,False
2022-01,ABBT0119087,ABWI100091106603W400,WATER,2219.7,False
2022-01,ABBT0119087,ABWI100091306603W400,WATER,37.6,False
2022-01,ABBT0119087,ABWI100091406603W400,WATER,2570.6,False
2022-01,ABBT0119087,ABWI100092506603W400,WATER,6168.7,False
2022-01,ABBT0119087,ABWI100092606603W400,WATER,2486.5,False
2022-01,ABBT0119087,ABWI100100706602W400,WATER,3491.5,False
2022-01,ABBT0119087,ABWI100101206603W400,WATER,387.5,False
2022-01,ABBT0119087,ABWI100103506603W400,WATER,4638.4,False
2022-01,ABBT0119087,ABWI100103606603W400,WATER,119.5,False
2022-01,ABBT0119087,ABWI100112306603W400,WATER,8520.5,False
2022-01,ABBT0119087,ABWI100112606603W400,WATER,10421.7,False
2022-01,ABBT0119087,ABWI100113106602W400,WATER,1714.4,False
2022-01,ABBT0119087,ABWI100121306603W400,WATER,250.8,False
2022-01,ABBT0119087,ABWI100122406603W400,WATER,466.1,False
2022-01,ABBT0119087,ABWI100132506603W400,WATER,625.3,False
2022-01,ABBT0119087,ABWI100141306603W400,WATER,280.2,False
2022-01,ABBT0119087,ABWI100142606603W400,WATER,2760.6,False
2022-01,ABBT0119087,ABWI100143606603W400,WATER,373.5,False
